VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity
BIAT,2022-04-22,0.919,1,0.919
BIAT,2022-04-25,0.7925,2,1.585
BIAT,2022-05-11,0.933,1,0.933
BIAT,2022-05-17,0.808,2,1.616
BIAT,2022-05-23,-0.729,1,0.729
BIAT,2022-05-31,0.0,1,0.0
BIAT,2022-06-03,0.0,1,0.0
BIAT,2022-06-20,-1.0,1,1.0
BIAT,2022-06-22,-1.0,1,1.0
BIAT,2022-06-29,0.0,1,0.0
BIAT,2022-07-14,0.599,1,0.599
BIAT,2022-07-22,-0.636,1,0.636
BIAT,2022-08-02,0.687,1,0.687
BIAT,2022-09-02,1.0,1,1.0
BIAT,2022-09-06,-1.0,1,1.0
BIAT,2022-09-19,-0.717,1,0.717
BIAT,2022-10-05,0.0,1,0.0
BIAT,2022-10-10,0.525,1,0.525
BIAT,2022-10-17,-0.933,1,0.933
BIAT,2022-10-18,-0.769,1,0.769
BIAT,2022-10-20,-0.682,1,0.682
BIAT,2022-10-27,-0.925,1,0.925
BIAT,2022-10-31,0.0,1,0.0
BIAT,2022-11-04,0.0,1,0.0
BIAT,2022-11-11,0.0,1,0.0
BIAT,2022-11-19,-1.0,1,1.0
BIAT,2022-11-21,0.757,1,0.757
BIAT,2022-11-25,0.865,1,0.865
BIAT,2022-12-05,1.0,1,1.0
BIAT,2022-12-12,0.0,1,0.0
BIAT,2022-12-15,-0.898,1,0.898
BIAT,2022-12-16,-0.661,1,0.661
BIAT,2022-12-19,-1.0,1,1.0
BIAT,2022-12-20,-0.11649999999999999,2,1.2690000000000001
BIAT,2022-12-21,-1.0,1,1.0
BIAT,2022-12-22,-0.775,1,0.775
BIAT,2022-12-23,-0.777,1,0.777
BIAT,2022-12-27,-0.8474999999999999,2,1.6949999999999998
BIAT,2022-12-28,-1.0,1,1.0
BIAT,2022-12-30,-1.0,1,1.0
BIAT,2022-12-31,-1.0,1,1.0
BIAT,2023-01-02,-0.887,2,1.774
BIAT,2023-01-03,-0.77,1,0.77
BIAT,2023-01-04,-1.0,1,1.0
BIAT,2023-01-06,-0.611,1,0.611
BIAT,2023-01-09,-1.0,1,1.0
BIAT,2023-01-10,-0.749,1,0.749
BIAT,2023-01-11,-0.1735,2,1.653
BIAT,2023-01-12,-1.0,1,1.0
BIAT,2023-01-13,-1.0,1,1.0
BIAT,2023-01-16,-0.3965,2,0.793
BIAT,2023-01-17,-1.0,1,1.0
BIAT,2023-01-18,-0.19,2,1.62
BIAT,2023-01-19,-0.774,1,0.774
BIAT,2023-01-20,-0.5,2,1.0
BIAT,2023-01-23,0.11199999999999999,2,1.776
BIAT,2023-01-24,-1.0,2,2.0
BIAT,2023-01-27,-0.298,2,0.596
BIAT,2023-01-31,-1.0,1,1.0
BIAT,2023-02-01,-0.5086666666666667,3,1.526
BIAT,2023-02-02,-1.0,1,1.0
BIAT,2023-02-03,-0.777,1,0.777
BIAT,2023-02-06,-1.0,1,1.0
BIAT,2023-02-07,-1.0,1,1.0
BIAT,2023-02-08,-1.0,1,1.0
BIAT,2023-02-09,-1.0,1,1.0
BIAT,2023-02-10,-0.5,2,1.0
BIAT,2023-02-13,-0.674,1,0.674
BIAT,2023-02-14,0.512,1,0.512
BIAT,2023-02-15,-0.775,1,0.775
BIAT,2023-02-17,0.04899999999999999,2,1.6480000000000001
BIAT,2023-02-20,-1.0,1,1.0
BIAT,2023-02-21,-1.0,1,1.0
BIAT,2023-02-22,-1.0,1,1.0
BIAT,2023-02-23,0.472,3,1.416
BIAT,2023-02-24,-0.773,1,0.773
BIAT,2023-02-27,-0.8885000000000001,2,1.7770000000000001
BIAT,2023-03-01,-1.0,1,1.0
BIAT,2023-03-02,-0.675,1,0.675
BIAT,2023-03-03,-1.0,1,1.0
BIAT,2023-03-06,-0.9635,2,1.927
BIAT,2023-03-08,-1.0,1,1.0
BIAT,2023-03-10,-0.771,1,0.771
BIAT,2023-03-13,-0.773,1,0.773
BIAT,2023-03-14,-0.761,1,0.761
BIAT,2023-03-15,-1.0,1,1.0
BIAT,2023-03-16,-1.0,2,2.0
BIAT,2023-03-17,-0.8069999999999999,2,1.6139999999999999
BIAT,2023-03-21,-0.25766666666666665,3,0.773
BIAT,2023-03-22,-0.776,1,0.776
BIAT,2023-03-23,-0.627,1,0.627
BIAT,2023-03-24,0.813,1,0.813
BIAT,2023-03-27,-1.0,1,1.0
BIAT,2023-03-28,-1.0,1,1.0
BIAT,2023-04-03,-0.484,1,0.484
BIAT,2023-04-04,-0.647,1,0.647
BIAT,2023-04-05,-0.53,1,0.53
BIAT,2023-04-10,-0.73,1,0.73
BIAT,2023-04-13,1.0,2,2.0
BIAT,2023-04-14,0.0595,2,1.669
BIAT,2023-04-15,0.974,1,0.974
BIAT,2023-04-17,-0.739,1,0.739
BIAT,2023-04-20,-0.635,1,0.635
BIAT,2023-04-24,-0.678,1,0.678
BIAT,2023-04-25,-0.673,1,0.673
BIAT,2023-04-28,-0.5543333333333333,3,1.663
BIAT,2023-05-02,0.0,1,0.0
BIAT,2023-05-03,-1.0,1,1.0
BIAT,2023-05-08,1.0,1,1.0
BIAT,2023-05-09,1.0,1,1.0
BIAT,2023-05-10,-0.012500000000000011,2,1.975
BIAT,2023-05-11,-1.0,1,1.0
BIAT,2023-05-12,-1.0,1,1.0
BIAT,2023-05-15,0.14249999999999996,2,1.623
BIAT,2023-05-19,-0.677,1,0.677
BIAT,2023-05-23,0.0,1,0.0
BIAT,2023-05-24,0.0,1,0.0
BIAT,2023-06-01,-1.0,1,1.0
BIAT,2023-06-02,-0.776,1,0.776
BIAT,2023-06-05,-0.759,1,0.759
BIAT,2023-06-06,0.0,2,2.0
BIAT,2023-06-12,-1.0,1,1.0
BIAT,2023-06-14,0.431,1,0.431
BIAT,2023-06-15,-0.776,1,0.776
BIAT,2023-06-16,-0.903,1,0.903
BIAT,2023-06-19,-1.0,1,1.0
BIAT,2023-06-20,-0.717,1,0.717
BIAT,2023-06-22,-0.718,1,0.718
BIAT,2023-06-27,-0.977,1,0.977
BIAT,2023-07-04,-0.15449999999999997,2,1.577
BIAT,2023-07-06,-0.769,1,0.769
BIAT,2023-07-07,0.903,1,0.903
BIAT,2023-07-10,0.97,1,0.97
BIAT,2023-07-11,-0.775,1,0.775
BIAT,2023-07-12,-1.0,1,1.0
BIAT,2023-07-15,0.49,1,0.49
BIAT,2023-07-17,0.0,1,0.0
BIAT,2023-07-20,1.0,1,1.0
BIAT,2023-07-21,0.14149999999999996,2,1.635
BIAT,2023-07-24,1.0,1,1.0
BIAT,2023-07-27,-0.539,1,0.539
BIAT,2023-07-31,0.0,1,0.0
BIAT,2023-08-14,-1.0,1,1.0
BIAT,2023-08-16,-1.0,1,1.0
BIAT,2023-08-17,-1.0,1,1.0
BIAT,2023-08-21,-0.491,1,0.491
BIAT,2023-08-22,-1.0,1,1.0
BIAT,2023-08-24,-0.754,1,0.754
BIAT,2023-08-25,-0.786,2,1.572
BIAT,2023-08-28,-0.7895,2,1.579
BIAT,2023-09-01,1.0,2,2.0
BIAT,2023-09-06,0.865,1,0.865
BIAT,2023-09-07,-0.774,1,0.774
BIAT,2023-09-11,0.11299999999999999,2,1.774
BIAT,2023-09-12,-1.0,1,1.0
BIAT,2023-09-13,-1.0,1,1.0
BIAT,2023-09-14,-0.755,1,0.755
BIAT,2023-09-18,-0.779,1,0.779
BIAT,2023-09-19,-1.0,1,1.0
BIAT,2023-09-20,-0.775,1,0.775
BIAT,2023-09-21,-1.0,1,1.0
BIAT,2023-09-22,-1.0,2,2.0
BIAT,2023-09-25,-1.0,1,1.0
BIAT,2023-09-26,-1.0,1,1.0
BIAT,2023-10-03,-1.0,1,1.0
BIAT,2023-10-04,0.738,1,0.738
BIAT,2023-10-09,-1.0,1,1.0
BIAT,2023-10-12,0.8,1,0.8
BIAT,2023-10-20,-0.647,1,0.647
BIAT,2023-10-23,-0.548,2,1.096
BIAT,2023-10-30,1.0,1,1.0
BIAT,2023-11-08,-0.511,1,0.511
BIAT,2023-11-09,0.484,1,0.484
BIAT,2023-11-20,-0.713,1,0.713
BIAT,2023-11-23,-0.675,1,0.675
BIAT,2023-11-28,-0.777,1,0.777
BIAT,2023-12-04,-0.772,1,0.772
BIAT,2023-12-05,-1.0,1,1.0
BIAT,2023-12-13,0.763,1,0.763
BIAT,2023-12-19,-1.0,1,1.0
BIAT,2023-12-21,0.978,1,0.978
BIAT,2023-12-29,-0.779,1,0.779
BIAT,2023-12-31,0.469,1,0.469
BIAT,2024-01-02,-0.835,2,1.67
BIAT,2024-01-03,-1.0,1,1.0
BIAT,2024-01-04,-1.0,2,2.0
BIAT,2024-01-05,-0.661,1,0.661
BIAT,2024-01-06,-0.729,1,0.729
BIAT,2024-01-09,-0.9695,2,1.939
BIAT,2024-01-10,-0.9575,2,1.915
BIAT,2024-01-11,-0.776,1,0.776
BIAT,2024-01-12,-0.673,1,0.673
BIAT,2024-01-15,-0.775,1,0.775
BIAT,2024-01-16,-0.764,1,0.764
BIAT,2024-01-17,-0.5,2,1.0
BIAT,2024-01-18,-1.0,1,1.0
BIAT,2024-01-19,-0.776,1,0.776
BIAT,2024-01-20,-0.336,1,0.336
BIAT,2024-01-22,-0.7959999999999999,3,2.388
BIAT,2024-01-23,0.16999999999999998,2,1.6600000000000001
BIAT,2024-01-26,-1.0,1,1.0
BIAT,2024-01-29,-0.76,1,0.76
BIAT,2024-01-30,-1.0,1,1.0
BIAT,2024-01-31,-1.0,1,1.0
BIAT,2024-02-01,0.0,2,2.0
BIAT,2024-02-05,-1.0,1,1.0
BIAT,2024-02-06,-0.772,1,0.772
BIAT,2024-02-07,1.0,2,2.0
BIAT,2024-02-08,-1.0,1,1.0
BIAT,2024-02-09,-1.0,1,1.0
BIAT,2024-02-12,-1.0,1,1.0
BIAT,2024-02-13,1.0,1,1.0
BIAT,2024-02-14,0.43766666666666665,3,2.6870000000000003
BIAT,2024-02-15,-0.775,1,0.775
BIAT,2024-02-16,-0.588,1,0.588
BIAT,2024-02-22,-0.775,1,0.775
BIAT,2024-03-05,-0.746,1,0.746
BIAT,2024-03-06,-0.3165,2,0.633
BIAT,2024-03-12,-1.0,1,1.0
BIAT,2024-03-14,-0.673,1,0.673
BIAT,2024-03-19,0.067,2,1.2799999999999998
BIAT,2024-03-22,-0.752,1,0.752
BIAT,2024-03-25,0.422,1,0.422
BIAT,2024-04-03,-0.771,1,0.771
BIAT,2024-04-05,0.704,1,0.704
BIAT,2024-04-08,0.0,2,0.0
BIAT,2024-04-12,0.9096666666666667,3,2.729
BIAT,2024-04-14,-0.492,1,0.492
BIAT,2024-04-15,0.9275,2,1.855
BIAT,2024-04-16,-1.0,1,1.0
BIAT,2024-04-19,-0.417,1,0.417
BIAT,2024-04-20,1.0,1,1.0
BIAT,2024-04-23,0.15999999999999998,2,1.6800000000000002
BIAT,2024-04-24,1.0,1,1.0
BIAT,2024-04-26,0.3333333333333333,3,1.0
BIAT,2024-04-29,-0.679,1,0.679
BIAT,2024-04-30,-1.0,1,1.0
BIAT,2024-05-02,0.8285,2,1.657
BIAT,2024-05-03,0.9276666666666666,3,2.783
BIAT,2024-05-04,-0.887,1,0.887
BIAT,2024-05-07,0.1305,2,1.7389999999999999
BIAT,2024-05-10,-1.0,1,1.0
BIAT,2024-05-13,0.16749999999999998,2,1.665
BIAT,2024-05-15,-1.0,1,1.0
BIAT,2024-05-16,-0.439,1,0.439
BIAT,2024-05-17,-1.0,1,1.0
BIAT,2024-05-20,-0.44,1,0.44
BIAT,2024-05-27,-0.642,1,0.642
BIAT,2024-06-04,-1.0,1,1.0
BIAT,2024-06-05,0.653,1,0.653
BIAT,2024-06-06,-1.0,1,1.0
BIAT,2024-06-07,-0.473,1,0.473
BIAT,2024-06-10,-0.678,1,0.678
BIAT,2024-06-14,-0.766,1,0.766
BIAT,2024-06-18,0.573,1,0.573
BIAT,2024-06-19,-0.913,1,0.913
BIAT,2024-06-26,-1.0,1,1.0
BIAT,2024-06-27,1.0,1,1.0
BIAT,2024-07-05,-0.681,1,0.681
BIAT,2024-07-10,-0.747,1,0.747
BIAT,2024-07-11,-1.0,1,1.0
BIAT,2024-07-16,-1.0,1,1.0
BIAT,2024-07-18,-0.773,1,0.773
BIAT,2024-07-19,-0.77,1,0.77
BIAT,2024-07-22,1.0,2,2.0
BIAT,2024-07-24,-1.0,1,1.0
BIAT,2024-08-02,-1.0,2,2.0
BIAT,2024-08-20,-0.678,1,0.678
BIAT,2024-08-22,-0.74,1,0.74
BIAT,2024-08-23,-0.777,1,0.777
BIAT,2024-08-26,1.0,1,1.0
BIAT,2024-09-02,0.8385,2,1.677
BIAT,2024-09-05,-1.0,1,1.0
BIAT,2024-09-06,0.0615,2,1.273
BIAT,2024-09-09,-1.0,1,1.0
BIAT,2024-09-11,-1.0,1,1.0
BIAT,2024-09-12,-1.0,1,1.0
BIAT,2024-09-16,-1.0,1,1.0
BIAT,2024-09-18,-1.0,1,1.0
BIAT,2024-09-19,-0.635,1,0.635
BIAT,2024-09-20,-1.0,1,1.0
BIAT,2024-09-23,-0.773,1,0.773
BIAT,2024-09-25,0.963,2,1.926
BIAT,2024-09-26,-0.68,1,0.68
BIAT,2024-09-27,-0.8320000000000001,2,1.6640000000000001
BIAT,2024-09-30,-1.0,1,1.0
BIAT,2024-10-01,0.589,1,0.589
BIAT,2024-10-02,-0.1365,2,1.7269999999999999
BIAT,2024-10-03,-1.0,1,1.0
BIAT,2024-10-04,-1.0,1,1.0
BIAT,2024-10-07,-1.0,1,1.0
BIAT,2024-10-08,-0.475,1,0.475
BIAT,2024-10-10,0.631,1,0.631
BIAT,2024-10-14,0.643,1,0.643
BIAT,2024-10-16,-1.0,2,2.0
BIAT,2024-10-17,-1.0,1,1.0
BIAT,2024-10-21,-0.7623333333333333,3,2.287
BIAT,2024-10-22,-0.69,1,0.69
BIAT,2024-10-23,-1.0,1,1.0
BIAT,2024-10-30,-0.75,1,0.75
BIAT,2024-10-31,0.698,1,0.698
BIAT,2024-11-01,-0.0615,2,1.655
BIAT,2024-11-04,0.437,1,0.437
BIAT,2024-11-08,0.0050000000000000044,2,1.54
BIAT,2024-11-15,-0.775,1,0.775
BIAT,2024-11-20,-0.67,1,0.67
BIAT,2024-11-21,-1.0,1,1.0
BIAT,2024-11-22,-0.776,1,0.776
BIAT,2024-11-26,0.384,1,0.384
BIAT,2024-11-27,0.06033333333333335,3,2.181
BIAT,2024-11-28,-0.839,1,0.839
BIAT,2024-11-29,-0.678,1,0.678
BIAT,2024-12-02,-0.643,1,0.643
BIAT,2024-12-03,-0.776,1,0.776
BIAT,2024-12-05,-0.414,1,0.414
BIAT,2024-12-12,-0.765,1,0.765
BIAT,2024-12-13,-0.772,1,0.772
BIAT,2024-12-18,-0.778,1,0.778
BIAT,2024-12-23,-1.0,1,1.0
BIAT,2024-12-24,-0.711,1,0.711
BIAT,2024-12-25,-0.743,1,0.743
BIAT,2024-12-26,0.468,1,0.468
BIAT,2025-01-02,-0.05250000000000005,2,1.259
BIAT,2025-01-03,-0.821,2,1.642
BIAT,2025-01-06,-1.0,1,1.0
BIAT,2025-01-07,-1.0,1,1.0
BIAT,2025-01-08,-1.0,1,1.0
BIAT,2025-01-09,-0.617,1,0.617
BIAT,2025-01-10,0.969,1,0.969
BIAT,2025-01-14,-0.6125,2,1.225
BIAT,2025-01-15,0.623,1,0.623
BIAT,2025-01-16,0.357,1,0.357
BIAT,2025-01-20,-0.6685000000000001,2,1.3370000000000002
BIAT,2025-01-21,-0.67,1,0.67
BIAT,2025-01-23,0.046999999999999986,2,1.456
BIAT,2025-01-27,-0.1355,2,1.729
BIAT,2025-01-30,-0.602,2,1.204
BIAT,2025-01-31,-0.27749999999999997,2,1.445
BIAT,2025-02-03,0.0,1,0.0
BIAT,2025-02-04,-0.775,1,0.775
BIAT,2025-02-07,-0.678,1,0.678
BIAT,2025-02-11,-0.677,1,0.677
BIAT,2025-02-13,-0.669,1,0.669
BIAT,2025-02-18,-0.517,1,0.517
BIAT,2025-02-19,-0.961,1,0.961
BIAT,2025-02-21,0.387,1,0.387
BIAT,2025-02-25,-0.773,1,0.773
BIAT,2025-02-26,-0.681,1,0.681
BIAT,2025-02-27,-0.651,1,0.651
BIAT,2025-02-28,-1.0,1,1.0
BIAT,2025-03-03,-1.0,1,1.0
BIAT,2025-03-04,0.694,1,0.694
BIAT,2025-03-05,-0.67,1,0.67
BIAT,2025-03-07,-1.0,1,1.0
BIAT,2025-03-12,-0.674,1,0.674
BIAT,2025-03-13,-0.72,1,0.72
BIAT,2025-03-14,-0.703,1,0.703
BIAT,2025-03-26,0.8729999999999999,3,2.6189999999999998
BIAT,2025-04-02,-0.976,1,0.976
BIAT,2025-04-14,-0.5,2,1.0
BIAT,2025-04-17,0.0,1,0.0
BIAT,2025-04-22,0.10966666666666665,3,1.671
BIAT,2025-04-25,0.897,1,0.897
BIAT,2025-04-30,1.0,1,1.0
BIAT,2025-05-02,-0.709,1,0.709
BIAT,2025-05-12,-0.602,1,0.602
BIAT,2025-05-13,-0.67,1,0.67
BIAT,2025-05-15,-0.542,2,1.084
BIAT,2025-05-16,-0.673,1,0.673
BIAT,2025-05-20,-1.0,1,1.0
BIAT,2025-05-21,-0.707,1,0.707
BIAT,2025-05-22,-0.851,1,0.851
BIAT,2025-05-26,-0.497,1,0.497
BIAT,2025-05-29,-0.672,1,0.672
BIAT,2025-06-11,-1.0,1,1.0
BIAT,2025-06-13,-0.677,1,0.677
BIAT,2025-06-16,-1.0,1,1.0
BIAT,2025-06-19,1.0,1,1.0
BIAT,2025-07-01,0.749,1,0.749
BIAT,2025-07-02,0.022999999999999993,2,0.94
BIAT,2025-07-08,-0.616,1,0.616
BIAT,2025-07-14,0.464,1,0.464
BIAT,2025-07-22,0.1395,2,1.2730000000000001
BIAT,2025-08-01,0.09449999999999997,2,1.237
BIAT,2025-08-07,-0.668,1,0.668
BIAT,2025-08-25,-0.639,1,0.639
BIAT,2025-08-26,0.582,1,0.582
BIAT,2025-09-02,1.0,3,3.0
BIAT,2025-09-03,-1.0,1,1.0
BIAT,2025-09-09,-0.675,1,0.675
BIAT,2025-09-11,-0.659,1,0.659
BIAT,2025-09-18,0.387,1,0.387
BIAT,2025-09-22,0.47,1,0.47
BIAT,2025-09-24,-0.671,1,0.671
BIAT,2025-09-26,0.659,1,0.659
BIAT,2025-09-29,0.8049999999999999,2,1.6099999999999999
BIAT,2025-10-01,0.3515,2,0.703
BIAT,2025-10-09,0.658,1,0.658
BIAT,2025-10-13,-0.755,1,0.755
BIAT,2025-10-21,-0.6575,2,1.315
BIAT,2025-10-27,0.0,1,0.0
BIAT,2025-10-28,-0.73,1,0.73
BIAT,2025-10-30,-0.6735,2,1.347
BIAT,2025-10-31,0.874,1,0.874
BIAT,2025-11-04,-1.0,1,1.0
BIAT,2025-11-06,-1.0,1,1.0
BIAT,2025-11-07,-0.981,3,2.943
BIAT,2025-11-08,0.634,1,0.634
BIAT,2025-11-11,-0.591,1,0.591
BIAT,2025-11-12,-1.0,1,1.0
BIAT,2025-11-13,-0.16649999999999998,2,1.657
BIAT,2025-11-17,-0.622,1,0.622
BIAT,2025-11-20,-0.5976666666666667,3,1.7930000000000001
BIAT,2025-11-21,0.4325,2,0.865
BIAT,2025-11-28,-1.0,1,1.0
BIAT,2025-12-02,-0.674,1,0.674
BIAT,2025-12-04,-0.005500000000000005,2,1.9889999999999999
BIAT,2025-12-05,-0.644,1,0.644
BIAT,2025-12-08,-1.0,1,1.0
BIAT,2025-12-09,-0.763,1,0.763
BIAT,2025-12-11,-0.675,1,0.675
BIAT,2025-12-12,-0.2945,2,1.411
BIAT,2025-12-22,-0.672,1,0.672
BIAT,2025-12-26,-0.417,1,0.417
BIAT,2025-12-29,-0.669,1,0.669
BIAT,2025-12-31,-0.586,1,0.586
BNA,2021-01-04,-1.0,1,1.0
BNA,2021-01-07,0.0,1,0.0
BNA,2021-01-11,0.622,1,0.622
BNA,2021-01-12,-0.7,1,0.7
BNA,2021-01-13,0.66,1,0.66
BNA,2021-01-21,-1.0,1,1.0
BNA,2021-01-25,1.0,1,1.0
BNA,2021-01-31,1.0,1,1.0
BNA,2021-02-12,-1.0,1,1.0
BNA,2021-02-18,0.0,1,0.0
BNA,2021-02-22,-1.0,1,1.0
BNA,2021-03-01,-0.775,1,0.775
BNA,2021-03-22,-1.0,1,1.0
BNA,2021-03-24,0.0,1,0.0
BNA,2021-03-25,0.887,1,0.887
BNA,2021-03-26,0.702,1,0.702
BNA,2021-03-29,0.0,1,0.0
BNA,2021-04-01,0.809,1,0.809
BNA,2021-04-21,-1.0,1,1.0
BNA,2021-04-22,-0.665,1,0.665
BNA,2021-04-26,-0.586,1,0.586
BNA,2021-05-07,-1.0,1,1.0
BNA,2021-05-18,1.0,1,1.0
BNA,2021-05-21,-0.018500000000000016,2,1.963
BNA,2021-05-24,-1.0,1,1.0
BNA,2021-05-31,-0.774,1,0.774
BNA,2021-06-01,-0.91,1,0.91
BNA,2021-06-05,0.0,1,0.0
BNA,2021-06-09,0.826,1,0.826
BNA,2021-06-18,0.0,2,0.0
BNA,2021-06-23,-1.0,1,1.0
BNA,2021-06-25,-1.0,1,1.0
BNA,2021-07-01,0.67,1,0.67
BNA,2021-07-05,-0.932,1,0.932
BNA,2021-07-12,-1.0,1,1.0
BNA,2021-07-14,-0.524,1,0.524
BNA,2021-07-23,-0.14250000000000002,2,1.661
BNA,2021-07-27,1.0,1,1.0
BNA,2021-08-09,1.0,1,1.0
BNA,2021-08-18,0.0,1,0.0
BNA,2021-08-30,0.623,1,0.623
BNA,2021-08-31,0.918,1,0.918
BNA,2021-09-02,1.0,1,1.0
BNA,2021-09-06,0.0,1,0.0
BNA,2021-09-09,-0.737,1,0.737
BNA,2021-09-21,0.782,1,0.782
BNA,2021-09-29,0.0,1,0.0
BNA,2021-10-12,0.532,1,0.532
BNA,2021-10-14,1.0,1,1.0
BNA,2021-10-15,-0.641,1,0.641
BNA,2021-10-21,-0.699,1,0.699
BNA,2021-10-22,0.991,1,0.991
BNA,2021-10-26,-0.652,1,0.652
BNA,2021-10-27,0.806,1,0.806
BNA,2021-11-24,0.0,1,0.0
BNA,2021-11-26,0.0,1,0.0
BNA,2021-12-06,-0.814,1,0.814
BNA,2021-12-14,0.716,1,0.716
BNA,2021-12-16,1.0,1,1.0
BNA,2021-12-20,0.0,1,0.0
BNA,2021-12-31,0.7050000000000001,2,1.4100000000000001
BNA,2022-01-06,1.0,1,1.0
BNA,2022-01-07,0.0,1,0.0
BNA,2022-01-21,1.0,1,1.0
BNA,2022-01-25,0.0,1,0.0
BNA,2022-02-02,-0.526,1,0.526
BNA,2022-02-04,0.886,1,0.886
BNA,2022-02-08,1.0,1,1.0
BNA,2022-02-11,-1.0,1,1.0
BNA,2022-02-13,0.43,1,0.43
BNA,2022-02-17,-1.0,1,1.0
BNA,2022-02-21,-1.0,1,1.0
BNA,2022-03-04,0.0,1,0.0
BNA,2022-03-08,0.0,1,0.0
BNA,2022-03-14,0.0,2,0.0
BNA,2022-03-17,0.892,2,1.784
BNA,2022-03-23,0.0,1,0.0
BNA,2022-04-04,-0.8245,2,1.649
BNA,2022-04-05,-1.0,1,1.0
BNA,2022-04-15,1.0,1,1.0
BNA,2022-04-18,-1.0,1,1.0
BNA,2022-04-22,1.0,1,1.0
BNA,2022-04-25,0.585,1,0.585
BNA,2022-05-05,0.0,1,0.0
BNA,2022-05-10,0.657,1,0.657
BNA,2022-05-17,0.716,2,1.432
BNA,2022-05-19,0.0,1,0.0
BNA,2022-05-24,0.473,1,0.473
BNA,2022-06-20,0.601,1,0.601
BNA,2022-06-22,-0.5,2,1.0
BNA,2022-07-04,1.0,1,1.0
BNA,2022-07-21,-0.655,1,0.655
BNA,2022-08-17,-0.887,1,0.887
BNA,2022-08-24,0.926,1,0.926
BNA,2022-08-29,0.0,1,0.0
BNA,2022-09-01,1.0,1,1.0
BNA,2022-09-02,0.784,1,0.784
BNA,2022-09-06,-1.0,1,1.0
BNA,2022-09-09,-0.895,1,0.895
BNA,2022-09-19,-0.717,1,0.717
BNA,2022-10-04,0.0,1,0.0
BNA,2022-10-05,0.0,2,0.0
BNA,2022-10-10,0.525,1,0.525
BNA,2022-10-18,-0.7495,2,1.499
BNA,2022-10-20,0.767,1,0.767
BNA,2022-10-21,-0.673,1,0.673
BNA,2022-10-27,-0.925,1,0.925
BNA,2022-11-11,0.5,2,1.0
BNA,2022-11-19,-1.0,1,1.0
BNA,2022-12-19,-1.0,1,1.0
BNA,2022-12-22,0.8015,2,1.603
BNA,2023-01-02,-0.887,2,1.774
BNA,2023-01-04,-1.0,1,1.0
BNA,2023-01-05,-1.0,1,1.0
BNA,2023-01-09,0.742,2,1.484
BNA,2023-01-10,-0.749,1,0.749
BNA,2023-01-11,0.653,1,0.653
BNA,2023-01-12,-0.986,1,0.986
BNA,2023-01-16,-0.793,1,0.793
BNA,2023-01-17,-1.0,1,1.0
BNA,2023-01-18,-0.8365,2,1.673
BNA,2023-01-19,-0.869,2,1.738
BNA,2023-01-20,0.0,1,0.0
BNA,2023-01-25,-0.19333333333333336,3,2.58
BNA,2023-01-26,-0.805,2,1.61
BNA,2023-01-30,-1.0,1,1.0
BNA,2023-02-02,0.27449999999999997,2,1.451
BNA,2023-02-03,0.87925,4,3.517
BNA,2023-02-06,0.65,1,0.65
BNA,2023-02-07,-1.0,1,1.0
BNA,2023-02-08,-1.0,1,1.0
BNA,2023-02-09,-1.0,1,1.0
BNA,2023-02-13,-0.75,1,0.75
BNA,2023-02-16,0.0,1,0.0
BNA,2023-03-02,0.776,1,0.776
BNA,2023-03-09,0.0,2,0.0
BNA,2023-03-10,0.0,2,0.0
BNA,2023-03-14,0.008500000000000008,2,1.5390000000000001
BNA,2023-03-17,0.0,1,0.0
BNA,2023-03-18,0.0,1,0.0
BNA,2023-03-21,-0.773,1,0.773
BNA,2023-03-27,0.0,1,0.0
BNA,2023-04-06,-0.382,1,0.382
BNA,2023-04-17,0.0,1,0.0
BNA,2023-04-20,-0.665,1,0.665
BNA,2023-04-24,0.17099999999999999,2,1.658
BNA,2023-04-28,-1.0,1,1.0
BNA,2023-05-03,0.0,2,2.0
BNA,2023-05-12,0.3333333333333333,3,3.0
BNA,2023-05-15,0.32799999999999996,3,2.322
BNA,2023-05-22,0.995,1,0.995
BNA,2023-05-29,0.363,3,2.293
BNA,2023-05-30,-1.0,1,1.0
BNA,2023-05-31,-0.094,2,1.106
BNA,2023-06-02,0.11199999999999999,2,1.776
BNA,2023-06-05,-0.05199999999999999,2,1.4140000000000001
BNA,2023-06-08,-1.0,1,1.0
BNA,2023-06-13,-0.676,1,0.676
BNA,2023-06-20,-0.717,1,0.717
BNA,2023-07-06,-0.769,1,0.769
BNA,2023-07-10,0.648,1,0.648
BNA,2023-07-11,0.0,1,0.0
BNA,2023-07-17,-0.696,1,0.696
BNA,2023-07-21,0.13566666666666669,3,1.593
BNA,2023-07-24,0.09549999999999997,2,1.263
BNA,2023-08-03,-1.0,1,1.0
BNA,2023-08-22,-1.0,1,1.0
BNA,2023-08-31,-0.16749999999999998,2,1.665
BNA,2023-09-08,-1.0,1,1.0
BNA,2023-09-13,0.412,2,0.824
BNA,2023-09-18,-0.779,1,0.779
BNA,2023-09-20,0.0,1,0.0
BNA,2023-10-03,-1.0,1,1.0
BNA,2023-10-04,-0.131,2,1.738
BNA,2023-10-19,1.0,1,1.0
BNA,2023-10-20,-0.679,1,0.679
BNA,2023-10-23,-0.419,1,0.419
BNA,2023-10-25,-0.772,1,0.772
BNA,2023-10-26,0.0,1,0.0
BNA,2023-10-27,-0.76,1,0.76
